login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
joshdholtz,joshdholtz/simctl,2018-03-29T12:17:26Z,0,0,Ruby,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/ionic-configurator,2018-01-27T19:34:43Z,8,8,JavaScript,TRUE,TRUE,
joshdholtz,joshdholtz/cordova-plugin-fcm,2018-01-25T19:44:22Z,0,0,Objective-C,TRUE,TRUE,
joshdholtz,joshdholtz/docs,2017-11-08T15:46:19Z,0,0,Ruby,TRUE,FALSE,
joshdholtz,joshdholtz/SmartThingsPublic,2018-03-01T00:11:59Z,0,0,Groovy,TRUE,TRUE,
joshdholtz,joshdholtz/ecto-lazy-float,2015-02-15T20:36:15Z,7,7,Elixir,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/SmartThings_MyQ,2018-03-01T00:13:02Z,0,0,Groovy,TRUE,FALSE,Apache License 2.0
joshdholtz,joshdholtz/ionic-configurator-example,2018-01-27T21:12:51Z,1,1,CSS,TRUE,TRUE,
joshdholtz,joshdholtz/ionic-app-scripts,2018-01-27T19:37:39Z,1,1,TypeScript,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/fastlane-plugin-appicon,2017-09-08T15:06:17Z,0,0,Ruby,TRUE,FALSE,MIT License
joshdholtz,joshdholtz/ios-promises,2014-01-17T04:48:58Z,17,17,Objective-C,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/fastlane-plugin-testfairy,2017-07-29T16:23:29Z,1,1,Ruby,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/aprsdroid,2017-08-05T17:58:54Z,0,0,Scala,TRUE,TRUE,GNU General Public License v2.0
joshdholtz,joshdholtz/cordova-ios,2017-06-28T17:19:52Z,0,0,Objective-C,TRUE,FALSE,Apache License 2.0
joshdholtz,joshdholtz/jenkins-slack-command,2015-04-04T02:41:54Z,54,54,Ruby,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/harvest_lint,2017-05-16T13:56:26Z,0,0,Ruby,TRUE,TRUE,
joshdholtz,joshdholtz/homeboy,2017-04-08T15:00:52Z,1,1,JavaScript,TRUE,TRUE,
joshdholtz,joshdholtz/KSCrash,2016-02-25T19:51:57Z,0,0,Objective-C,TRUE,TRUE,Other
joshdholtz,joshdholtz/climbon-web,2017-03-08T05:53:34Z,0,0,JavaScript,TRUE,TRUE,
joshdholtz,joshdholtz/climbon-api,2017-03-01T14:41:34Z,1,1,Swift,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/liveedutv-obs-overlay,2017-02-23T23:24:32Z,2,2,HTML,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/fastlane-plugin-install_android,2017-01-28T16:30:27Z,2,2,Ruby,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/lifelights,2017-01-30T19:23:36Z,1,1,Python,TRUE,FALSE,
joshdholtz,joshdholtz/DTPhotoViewerController,2016-11-11T18:17:43Z,0,0,Swift,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/cupcakegram-ios,2017-01-13T23:08:38Z,1,1,Swift,TRUE,TRUE,
joshdholtz,joshdholtz/slather,2016-11-21T22:34:43Z,0,0,Ruby,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/ActiveLabel.swift,2016-10-11T02:10:02Z,1,1,Swift,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/RxGesture,2016-10-24T21:31:34Z,0,0,Swift,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/swift-cli-example,2016-09-23T17:35:56Z,0,0,Makefile,TRUE,TRUE,
joshdholtz,joshdholtz/ios-avFUNdation,2016-08-15T14:43:39Z,0,0,,TRUE,TRUE,
joshdholtz,joshdholtz/JHAccordion,2014-01-06T17:44:45Z,1,1,Objective-C,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/react-pinch-zoom-pan,2016-06-27T18:55:31Z,0,0,JavaScript,TRUE,TRUE,GNU General Public License v3.0
joshdholtz,joshdholtz/acf-s3-uploader,2016-06-17T17:00:59Z,0,0,,TRUE,TRUE,
joshdholtz,joshdholtz/fastlane-ascii-art,2019-08-19T14:29:29Z,0,0,Ruby,TRUE,FALSE,MIT License
joshdholtz,joshdholtz/slack-receipt-bot,2016-02-21T03:05:14Z,1,1,Elixir,TRUE,TRUE,
joshdholtz,joshdholtz/erlang-oauth,2016-04-11T14:57:31Z,0,0,Erlang,TRUE,FALSE,MIT License
joshdholtz,joshdholtz/star-wars-a-new-app,2016-03-23T17:06:35Z,1,1,Swift,TRUE,TRUE,
joshdholtz,joshdholtz/RxSwift,2016-03-21T17:08:45Z,1,1,Swift,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/match,2016-03-07T15:57:09Z,0,0,Ruby,TRUE,FALSE,MIT License
joshdholtz,joshdholtz/spaceship,2016-03-03T14:42:35Z,0,0,Ruby,TRUE,FALSE,MIT License
joshdholtz,joshdholtz/Alamofire,2016-03-04T20:41:55Z,1,1,Swift,TRUE,FALSE,MIT License
joshdholtz,joshdholtz/postgres,2016-02-11T16:13:53Z,1,1,Shell,TRUE,FALSE,MIT License
joshdholtz,joshdholtz/jekyll-uno,2016-02-29T17:44:01Z,1,1,CSS,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/swift-webframeworks-docker,2016-01-28T16:26:41Z,8,8,Swift,TRUE,TRUE,
joshdholtz,joshdholtz/IJustWannaBuyThings,2013-10-29T06:14:06Z,0,0,Java,TRUE,TRUE,
joshdholtz,joshdholtz/KSCrash-Locking-Up-In-Swift-Example,2016-01-14T04:27:17Z,1,1,C,TRUE,TRUE,
joshdholtz,joshdholtz/reactor,2016-08-08T14:29:20Z,1,1,C,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/bugsnag-cocoa,2015-07-13T20:28:07Z,0,0,C,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/raven-swift,2015-12-17T04:52:57Z,0,0,Swift,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/Rekt-Swift,2015-12-04T06:53:27Z,1,1,Swift,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/Notables-Swift,2015-11-17T18:24:49Z,9,9,Swift,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/SDWebImage,2015-11-18T00:07:01Z,0,0,Objective-C,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/chrome-circle-pr,2015-10-15T13:42:12Z,7,7,JavaScript,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/security,2017-10-31T18:29:24Z,0,0,Ruby,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/ActionKit,2015-09-10T18:36:01Z,1,1,Swift,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/Few.swift,2015-06-24T03:07:31Z,0,0,Swift,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/feeded-swift,2015-06-20T05:43:22Z,0,0,Swift,TRUE,TRUE,
joshdholtz,joshdholtz/AwesomeCache,2015-05-22T02:10:03Z,0,0,Swift,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/fastlane-env-lanes,2015-02-14T04:25:22Z,6,6,Ruby,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/feed-bandit-the-cat-pi,2015-05-08T22:07:09Z,0,0,Python,TRUE,TRUE,
joshdholtz,joshdholtz/feed-bandit-the-cat-web,2015-05-08T22:06:48Z,0,0,Ruby,TRUE,TRUE,
joshdholtz,joshdholtz/jenkins-ironmq,2015-04-14T17:36:18Z,5,5,Ruby,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/JHSidebar,2013-12-31T00:32:18Z,5,5,Objective-C,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/componentkit,2015-03-26T04:47:23Z,1,1,Objective-C++,TRUE,TRUE,Other
joshdholtz,joshdholtz/NProgressIsh-iOS,2014-01-31T19:55:37Z,1,1,Objective-C,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/slack-stuart,2015-04-04T02:47:12Z,0,0,JavaScript,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/shenzhen,2015-02-18T22:44:33Z,0,0,Ruby,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/sigh,2015-03-05T03:21:20Z,1,1,Ruby,TRUE,FALSE,MIT License
joshdholtz,joshdholtz/produce,2015-03-05T04:06:46Z,0,0,Ruby,TRUE,FALSE,MIT License
joshdholtz,joshdholtz/plug,2015-02-28T01:58:21Z,0,0,Elixir,TRUE,TRUE,Other
joshdholtz,joshdholtz/snapshot,2015-01-15T22:01:08Z,0,0,Ruby,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/ecto,2015-01-03T02:51:48Z,0,0,Elixir,TRUE,TRUE,
joshdholtz,joshdholtz/hammock-desk,2014-12-16T00:13:19Z,0,0,,TRUE,TRUE,
joshdholtz,joshdholtz/raven-rust,2014-11-21T05:17:38Z,2,2,Rust,TRUE,TRUE,
joshdholtz,joshdholtz/noise-rs,2014-11-21T04:11:33Z,0,0,Rust,TRUE,TRUE,Apache License 2.0
joshdholtz,joshdholtz/bandittv-ios,2014-11-09T22:21:29Z,0,0,Objective-C,TRUE,TRUE,
joshdholtz,joshdholtz/SweetTooth-Android-BLE,2013-10-22T06:06:58Z,0,0,Java,TRUE,TRUE,
joshdholtz,joshdholtz/JustTransloadit-iOS,2014-04-22T05:47:33Z,1,1,Objective-C,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/old_harmonic,2014-08-02T23:32:48Z,1,1,Swift,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/Arelle,2014-06-25T14:18:13Z,0,0,Python,TRUE,FALSE,Apache License 2.0
joshdholtz,joshdholtz/ionic,2014-06-24T16:47:43Z,1,1,JavaScript,TRUE,FALSE,Other
joshdholtz,joshdholtz/love-tile-tutorial,2020-02-06T18:12:44Z,0,0,,TRUE,TRUE,Other
joshdholtz,joshdholtz/why-are-you-creeping,2014-05-08T22:52:28Z,0,0,CSS,TRUE,TRUE,
joshdholtz,joshdholtz/ios-swift-test,2014-06-03T03:05:28Z,7,7,Swift,TRUE,TRUE,
joshdholtz,joshdholtz/AFNetworking,2014-06-02T11:32:02Z,0,0,Objective-C,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/yeah-buddy,2014-05-19T21:44:24Z,1,1,JavaScript,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/ionic-plugins-keyboard,2014-05-07T18:52:07Z,0,0,Objective-C,TRUE,TRUE,Apache License 2.0
joshdholtz,joshdholtz/gym-oclock-website,2014-03-06T20:23:12Z,0,0,,TRUE,TRUE,
joshdholtz,joshdholtz/Specs,2014-01-20T04:28:42Z,0,0,Ruby,TRUE,TRUE,
joshdholtz,joshdholtz/CropImageView,2014-02-24T14:25:47Z,33,33,Java,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/CircleShadowImageView,2014-01-30T19:49:29Z,7,7,Objective-C,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/CLGeocoder-DoubleLookup,2014-02-06T23:38:25Z,1,1,Objective-C,TRUE,TRUE,
joshdholtz,joshdholtz/ACEAutocompleteBar,2014-01-21T14:14:56Z,0,0,Objective-C,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/NSDate-MinimalTimeAgo,2014-01-28T16:13:16Z,17,17,Objective-C,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/json-api,2013-12-26T21:40:56Z,0,0,CSS,TRUE,FALSE,
joshdholtz,joshdholtz/Convcol,2012-09-05T20:24:49Z,0,0,Ruby,TRUE,TRUE,
joshdholtz,joshdholtz/boulder,2013-10-31T15:18:55Z,0,0,,TRUE,TRUE,
joshdholtz,joshdholtz/PicPick,2013-05-08T21:09:32Z,2,2,Java,TRUE,TRUE,
joshdholtz,joshdholtz/SweetTooth-iOS-BLE,2013-09-24T18:02:35Z,0,0,Objective-C,TRUE,TRUE,
joshdholtz,joshdholtz/RoboBillingLibrary,2013-10-29T03:36:45Z,0,0,Java,TRUE,TRUE,
joshdholtz,joshdholtz/ObjectiveRecord,2013-09-05T04:36:25Z,0,0,Objective-C,TRUE,TRUE,MIT License
joshdholtz,joshdholtz/Protocol-Android,2012-04-09T04:40:57Z,5,5,Java,TRUE,TRUE,
joshdholtz,joshdholtz/heroku-sentry,2013-08-27T04:10:27Z,0,0,Python,TRUE,TRUE,
joshdholtz,joshdholtz/Mockery-iOS,2013-08-21T16:55:12Z,1,1,Objective-C,TRUE,TRUE,
joshdholtz,joshdholtz/goodnightcar-website,2013-07-16T15:31:14Z,0,0,CSS,TRUE,TRUE,
joshdholtz,joshdholtz/picter-website,2013-07-18T23:58:57Z,0,0,,TRUE,TRUE,
joshdholtz,joshdholtz/ios-parallaxer,2013-06-26T04:48:58Z,0,0,Objective-C,TRUE,TRUE,
joshdholtz,joshdholtz/LayoutOfRelativity,2012-04-28T01:55:48Z,9,9,Objective-C,TRUE,TRUE,
joshdholtz,joshdholtz/Protocol-iOS,2012-04-08T07:48:31Z,1,1,Objective-C,TRUE,TRUE,
joshdholtz,joshdholtz/Trajectory,2013-05-01T21:51:46Z,2,2,Java,TRUE,TRUE,
joshdholtz,joshdholtz/dinogram-web,2012-10-17T00:42:21Z,0,0,JavaScript,TRUE,TRUE,
joshdholtz,joshdholtz/html-pager,2013-04-22T14:06:27Z,2,2,Ruby,TRUE,TRUE,
joshdholtz,joshdholtz/jekyll-bootstrap,2013-04-09T12:48:53Z,0,0,Ruby,TRUE,TRUE,
joshdholtz,joshdholtz/Protocol,2012-04-14T04:14:51Z,1,1,Objective-C,TRUE,TRUE,
joshdholtz,joshdholtz/JHTableViewPullRefresh,2012-05-17T04:11:00Z,3,3,Objective-C,TRUE,TRUE,
joshdholtz,joshdholtz/NavBarSwipeTitle,2012-04-20T18:30:30Z,1,1,Objective-C,TRUE,TRUE,
joshdholtz,joshdholtz/SlideyMenuGuy,2012-04-11T06:57:31Z,1,1,Objective-C,TRUE,TRUE,
joshdholtz,joshdholtz/RestCat,2012-04-01T16:19:18Z,3,3,Objective-C,TRUE,TRUE,
joshdholtz,joshdholtz/QuadCurveMenu,2012-03-11T00:16:00Z,1,1,Objective-C,TRUE,TRUE,Other
joshdholtz,joshdholtz/shift,2011-09-19T20:00:09Z,2,2,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/demo-project,2024-10-11T01:24:06Z,0,0,TypeScript,TRUE,TRUE,
johnpolacek,johnpolacek/seating-chart-app,2024-09-23T01:22:57Z,0,0,TypeScript,TRUE,TRUE,
johnpolacek,johnpolacek/bucket-cms,2023-08-20T15:40:39Z,5,5,TypeScript,TRUE,TRUE,Other
johnpolacek,johnpolacek/theoryofeverything,2024-06-20T03:12:44Z,0,0,TypeScript,TRUE,TRUE,
johnpolacek,johnpolacek/the-case-for-atomic-css,2017-05-12T12:14:04Z,43,43,HTML,TRUE,TRUE,
johnpolacek,johnpolacek/date-range-picker-for-shadcn,2023-07-19T14:08:48Z,691,691,TypeScript,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/functionaizer,2024-01-07T22:52:50Z,1,1,TypeScript,TRUE,TRUE,
johnpolacek,johnpolacek/animate-in,2024-01-14T20:47:26Z,7,7,TypeScript,TRUE,TRUE,
johnpolacek,johnpolacek/wordle-clone,2024-01-05T21:45:52Z,0,0,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/sst-remix-dynamo-db-example,2023-10-27T01:56:38Z,0,0,TypeScript,TRUE,TRUE,
johnpolacek,johnpolacek/sst-nextjs-dynamodb-example,2023-10-27T01:17:57Z,0,0,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/nextjs-dynamodb-example,2023-10-26T13:12:08Z,0,0,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/my-remix-app,2023-10-26T00:24:19Z,0,0,TypeScript,TRUE,TRUE,
johnpolacek,johnpolacek/create-bucket-cms,2023-08-31T11:27:36Z,1,1,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/clerk-next-app,2023-10-14T00:18:34Z,0,0,,TRUE,TRUE,
johnpolacek,johnpolacek/next-auth-example,2023-10-13T12:07:19Z,0,0,,TRUE,FALSE,ISC License
johnpolacek,johnpolacek/hello-next-app,2020-04-06T22:03:26Z,1,1,TypeScript,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/botluck,2023-02-06T18:41:57Z,1,1,TypeScript,TRUE,TRUE,
johnpolacek,johnpolacek/date-range-picker-for-shadcn-demo,2023-07-19T13:28:54Z,0,0,TypeScript,TRUE,TRUE,
johnpolacek,johnpolacek/notyetnews,2023-07-07T15:19:06Z,14,14,TypeScript,TRUE,TRUE,
johnpolacek,johnpolacek/notyetnews-cron,2023-07-23T18:35:59Z,0,0,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/polabros,2023-06-25T21:01:33Z,0,0,TypeScript,TRUE,FALSE,
johnpolacek,johnpolacek/create-hello-next-app,2023-04-16T19:28:02Z,0,0,JavaScript,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/hello-next-app-cli,2023-04-16T19:01:49Z,0,0,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/design-system-playground,2017-08-13T12:03:52Z,160,160,JavaScript,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/nextjs-mdx-blog-starter,2020-07-27T20:10:15Z,173,173,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/image-crossfade,2023-03-04T22:33:26Z,5,5,TypeScript,TRUE,TRUE,
johnpolacek,johnpolacek/next-project-starter,2020-03-21T13:56:38Z,17,17,JavaScript,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/cypress-plugin-stripe-elements,2022-12-02T13:22:10Z,0,0,,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/examples,2022-11-06T13:31:22Z,0,0,,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/stacktable.js,2012-12-08T17:02:55Z,1027,1027,HTML,TRUE,TRUE,Other
johnpolacek,johnpolacek/TweenPages,2021-09-06T22:51:16Z,189,189,JavaScript,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/firebase-auth-firestore,2022-06-12T13:54:36Z,0,0,TypeScript,TRUE,TRUE,
johnpolacek,johnpolacek/remix,2022-05-29T20:20:26Z,0,0,TypeScript,TRUE,FALSE,MIT License
johnpolacek,johnpolacek/next-project-starter-with-typescript,2021-09-21T13:04:06Z,1,1,TypeScript,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/cardtable,2021-11-14T18:42:34Z,5,5,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/stacktable,2021-11-10T13:35:56Z,1,1,HTML,TRUE,TRUE,
johnpolacek,johnpolacek/next-project-starter-on-fire,2021-10-01T12:51:37Z,0,0,TypeScript,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/nextjs-project-starters,2021-09-03T14:12:41Z,1,1,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/scrolldeck.js,2011-12-04T16:20:51Z,671,671,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/animated-gradient-background-generator,2021-07-21T02:52:41Z,75,75,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/L-Bar,2021-06-21T20:44:14Z,0,0,HTML,TRUE,TRUE,
johnpolacek,johnpolacek/nextjs-scraper-playground,2021-05-22T14:01:04Z,47,47,JavaScript,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/chicagotechevents.com,2019-03-16T16:43:05Z,5,5,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/expressive-css,2015-12-05T15:55:51Z,279,279,HTML,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/mdx-deck-demo-greensock,2019-09-14T14:49:50Z,9,9,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/trick-or-treat-it-forward,2020-10-17T14:12:42Z,3,3,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/css-in-js-or-css-and-js,2018-12-09T14:38:12Z,16,16,JavaScript,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/covidcost,2020-03-28T17:52:01Z,3,3,JavaScript,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/html5project,2012-02-21T20:56:44Z,14,14,CSS,TRUE,TRUE,
johnpolacek,johnpolacek/growth-areas-for-a-software-developer,2020-09-11T19:26:38Z,4,4,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/styled-system-html,2017-10-06T18:32:35Z,62,62,JavaScript,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/readme-as-project-docs,2020-08-21T21:42:39Z,0,0,JavaScript,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/johnpolacek.github.com,2011-11-15T02:59:19Z,2,2,CSS,TRUE,TRUE,
johnpolacek,johnpolacek/channel-of-awesome,2015-03-21T12:57:43Z,0,0,HTML,TRUE,TRUE,
johnpolacek,johnpolacek/Match-The-Letter-Game,2011-03-01T15:02:33Z,35,35,Lua,TRUE,TRUE,
johnpolacek,johnpolacek/BigVideo.js,2012-08-14T21:10:43Z,2248,2248,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/manly-man-passwords,2013-12-07T18:49:48Z,0,0,CSS,TRUE,TRUE,
johnpolacek,johnpolacek/rethinking-css,2020-08-05T16:57:30Z,0,0,HTML,TRUE,TRUE,
johnpolacek,johnpolacek/team-health-checker,2019-02-22T22:56:12Z,8,8,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/awesome-coronavirus,2020-03-28T20:07:24Z,0,0,,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/imagefill.js,2013-07-15T03:16:52Z,609,609,HTML,TRUE,TRUE,
johnpolacek,johnpolacek/use-gsap,2020-01-24T22:14:11Z,0,0,,TRUE,TRUE,The Unlicense
johnpolacek,johnpolacek/letter,2019-10-18T17:06:25Z,0,0,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/theme-ui,2019-09-18T11:31:43Z,0,0,,TRUE,FALSE,MIT License
johnpolacek,johnpolacek/team-health-checker-next,2019-01-30T01:23:05Z,1,1,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/react-rangeslider,2019-02-10T18:56:58Z,0,0,JavaScript,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/now-github-starter,2019-02-07T11:35:56Z,0,0,HTML,TRUE,FALSE,
johnpolacek,johnpolacek/styled-starter-minimal,2018-11-29T22:00:13Z,0,0,JavaScript,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/react-widget-library-starter,2018-11-14T13:54:04Z,37,37,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/styled-starter,2018-02-03T16:40:45Z,80,80,JavaScript,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/styled-starter-basic,2018-02-10T14:40:14Z,4,4,JavaScript,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/superscrollorama,2012-05-20T13:52:59Z,2391,2391,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/x0,2018-03-13T23:25:27Z,0,0,JavaScript,TRUE,FALSE,MIT License
johnpolacek,johnpolacek/styled-starter-basic-gh-pages,2018-02-28T11:44:09Z,0,0,JavaScript,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/styled-starter-with-webfont,2018-03-06T12:24:52Z,0,0,JavaScript,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/styled-starter-with-refunk,2018-02-28T11:15:12Z,1,1,JavaScript,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/next.js,2018-02-03T15:54:50Z,0,0,JavaScript,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/jquery-state,2017-09-29T15:49:38Z,0,0,,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/todomvc,2017-09-29T13:43:53Z,1,1,JavaScript,TRUE,TRUE,Other
johnpolacek,johnpolacek/jquery-databinding,2014-05-16T18:07:17Z,4,4,CSS,TRUE,TRUE,
johnpolacek,johnpolacek/rebass,2017-07-17T23:37:28Z,0,0,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/atomic-css-from-json,2017-07-08T21:39:45Z,3,3,JavaScript,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/tachyons,2017-06-23T00:07:13Z,0,0,CSS,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/tweendeck,2017-06-03T11:30:38Z,67,67,HTML,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/Responsivator,2012-10-05T17:17:21Z,317,317,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/fela,2017-05-24T11:39:06Z,0,0,JavaScript,TRUE,FALSE,MIT License
johnpolacek,johnpolacek/simple-grid,2015-07-05T12:55:33Z,12,12,CSS,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/simple-grid-generator,2015-06-28T23:57:26Z,22,22,CSS,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/expressive-css-starter-kit,2017-02-12T20:12:02Z,5,5,HTML,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/serverless-cms-2,2017-03-07T15:29:23Z,12,12,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/simple-flexgrid,2017-02-25T02:26:26Z,2,2,CSS,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/free-summer,2014-11-26T22:10:19Z,30,30,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/serverless-cms,2017-01-07T16:05:13Z,50,50,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/responsive-utilities-generator,2016-04-02T13:40:23Z,6,6,CSS,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/expressive-css-content-display-patterns,2016-02-20T15:21:08Z,1,1,PHP,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/extra-strength-responsive-grids,2013-01-22T22:34:41Z,252,252,CSS,TRUE,TRUE,
johnpolacek,johnpolacek/html5-test-page,2015-08-16T12:20:10Z,0,0,HTML,TRUE,TRUE,MIT License
johnpolacek,johnpolacek/scrollorama,2011-12-21T22:18:47Z,2506,2506,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/ScrollMagic,2014-08-18T20:13:47Z,0,0,,TRUE,TRUE,Other
johnpolacek,johnpolacek/controldeck.js,2012-12-30T16:46:14Z,357,357,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/dom-monster,2013-11-29T16:58:36Z,0,0,JavaScript,TRUE,TRUE,Other
johnpolacek,johnpolacek/Takeoff,2013-05-22T01:01:58Z,1,1,CSS,TRUE,TRUE,
johnpolacek,johnpolacek/sublime-shortcuts,2013-09-05T16:05:39Z,0,0,,TRUE,TRUE,
johnpolacek,johnpolacek/git-workflow-demo,2013-08-12T18:05:20Z,0,0,CSS,TRUE,TRUE,
johnpolacek,johnpolacek/open-source-for-fame-and-fortune,2013-06-29T21:15:51Z,33,33,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/superconductor,2013-06-30T19:54:25Z,0,0,JavaScript,TRUE,TRUE,"BSD 3-Clause ""New"" or ""Revised"" License"
johnpolacek,johnpolacek/osfff,2013-06-19T18:34:37Z,0,0,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/jquery.configurator,2012-10-05T15:10:54Z,9,9,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/MagicNav.js,2012-08-27T12:00:49Z,63,63,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/jQuery.ProfanityFilter,2013-01-23T23:45:41Z,1,1,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/learning-node,2012-12-23T16:51:30Z,8,8,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/dm-wires,2012-12-22T16:33:53Z,0,0,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/background-pattern-overlay,2012-06-08T15:57:59Z,7,7,,TRUE,TRUE,
johnpolacek,johnpolacek/jquery.framer,2012-10-05T16:07:07Z,5,5,JavaScript,TRUE,TRUE,
